f, RPR, RBV, F_last, Recl_last
3254.47,0.714494,0.402079,0.0774024,1.36275e+06
3252.19,0.715345,0.404243,0.0789269,1.32778e+06
3251.54,0.714595,0.402651,0.079069,1.32443e+06
3248.08,0.707034,0.38732,0.0805039,1.29137e+06
3247.36,0.706875,0.387417,0.0718385,1.41349e+06
3246.55,0.706924,0.387325,0.0751209,1.36423e+06
3245.11,0.703394,0.38028,0.0707894,1.46517e+06
3244.07,0.695777,0.366711,0.0683153,1.51803e+06
3242.8,0.694043,0.364291,0.0680228,1.48855e+06
3244.01,0.687711,0.353059,0.0609474,1.66296e+06
3242.3,0.691675,0.36,0.0652486,1.55236e+06
3241.71,0.691789,0.360483,0.0644451,1.55435e+06
3241.2,0.692634,0.362787,0.063301,1.55766e+06
3241.22,0.689196,0.358323,0.0641362,1.48814e+06
3240.92,0.690853,0.360464,0.0637317,1.5213e+06
3240.69,0.687034,0.354436,0.0628365,1.53216e+06
3240.46,0.68556,0.352339,0.0634742,1.50373e+06
3240.33,0.684368,0.351161,0.0639844,1.47272e+06
3240.16,0.686151,0.354617,0.064747,1.4434e+06
3240.03,0.687141,0.356355,0.0643421,1.44968e+06
3239.98,0.688284,0.358998,0.0646365,1.42366e+06
3239.9,0.687693,0.357797,0.0642516,1.43715e+06
3239.84,0.687115,0.356868,0.0640338,1.44492e+06
3239.8,0.686713,0.355941,0.0638684,1.45458e+06
3239.76,0.686452,0.355309,0.0641143,1.45178e+06
3239.73,0.68656,0.355387,0.0643888,1.44878e+06
3239.7,0.686641,0.355232,0.0649623,1.44571e+06
3239.67,0.686879,0.355448,0.0653325,1.44614e+06
3239.66,0.686841,0.354873,0.0660063,1.44568e+06
3239.64,0.68683,0.354669,0.0661431,1.4469e+06
3239.63,0.686611,0.354262,0.0662187,1.44809e+06
3239.63,0.686759,0.354382,0.0664711,1.44717e+06
3239.62,0.686801,0.354241,0.0665368,1.45066e+06
3239.62,0.686888,0.354393,0.0666779,1.44752e+06
3239.61,0.686979,0.354628,0.0667838,1.44304e+06
3239.61,0.687362,0.355322,0.0668529,1.44122e+06
3239.61,0.687711,0.355857,0.0669639,1.4411e+06
3239.6,0.68829,0.356766,0.0670582,1.44192e+06
3239.59,0.688479,0.356924,0.0671685,1.44503e+06
3239.59,0.688417,0.356656,0.067197,1.44898e+06
3239.58,0.688,0.35581,0.0671603,1.45278e+06
3239.58,0.68746,0.354843,0.0671413,1.45425e+06
3239.57,0.687122,0.354234,0.0671209,1.45457e+06
3239.56,0.687178,0.354359,0.067126,1.45323e+06
3239.56,0.687441,0.354826,0.0672336,1.45021e+06
3239.55,0.688043,0.35594,0.067232,1.44812e+06
3239.55,0.688565,0.356818,0.0673436,1.44678e+06
3239.54,0.688412,0.356583,0.0672785,1.44734e+06
3239.54,0.688237,0.356292,0.0671658,1.44972e+06
3239.54,0.688176,0.35626,0.067006,1.45106e+06
3239.53,0.688135,0.35629,0.0667698,1.45351e+06
3239.53,0.688183,0.35645,0.0664822,1.45648e+06
3239.52,0.688132,0.356381,0.0664071,1.45747e+06
3239.52,0.688084,0.356267,0.0663637,1.45814e+06
3239.51,0.687857,0.35578,0.0664177,1.45946e+06
3239.51,0.687786,0.355634,0.0665659,1.45659e+06
3239.51,0.687721,0.355536,0.0666652,1.4548e+06
3239.51,0.68773,0.355622,0.0668117,1.45116e+06
3239.5,0.687743,0.355677,0.0668328,1.44997e+06
3239.5,0.687757,0.355731,0.0668377,1.44908e+06
